TITLE = Z = F(X) * F(Y)
VARIABLES = Y, X, Z
ZONE T='ZONE1', I=101 J=101, F=POINT
-14.7 -14.7 3.84353e-036
-14.7 -14.4 1.43341e-035
-14.7 -14.1 5.22684e-035
-14.7 -13.8 1.86353e-034
-14.7 -13.5 6.49623e-034
-14.7 -13.2 2.21419e-033
-14.7 -12.9 7.37899e-033
-14.7 -12.6 2.4044e-032
-14.7 -12.3 7.6603e-032
-14.7 -12 2.38623e-031
-14.7 -11.7 7.26789e-031
-14.7 -11.4 2.16437e-030
-14.7 -11.1 6.30209e-030
-14.7 -10.8 1.79418e-029
-14.7 -10.5 4.9943e-029
-14.7 -10.2 1.35929e-028
-14.7 -9.9 3.61724e-028
-14.7 -9.6 9.41177e-028
-14.7 -9.3 2.39438e-027
-14.7 -9 5.95586e-027
-14.7 -8.7 1.44852e-026
-14.7 -8.4 3.44454e-026
-14.7 -8.1 8.0088e-026
-14.7 -7.8 1.82067e-025
-14.7 -7.5 4.04692e-025
-14.7 -7.2 8.7952e-025
-14.7 -6.9 1.86894e-024
-14.7 -6.6 3.88305e-024
-14.7 -6.3 7.88822e-024
-14.7 -6 1.5668e-023
-14.7 -5.7 3.04282e-023
-14.7 -5.4 5.77787e-023
-14.7 -5.1 1.07272e-022
-14.7 -4.8 1.94731e-022
-14.7 -4.5 3.45631e-022
-14.7 -4.2 5.99815e-022
-14.7 -3.9 1.01777e-021
-14.7 -3.6 1.68854e-021
-14.7 -3.3 2.73906e-021
-14.7 -3 4.3443e-021
-14.7 -2.7 6.73701e-021
-14.7 -2.4 1.02151e-020
-14.7 -2.1 1.51442e-020
-14.7 -1.8 2.19522e-020
-14.7 -1.5 3.11127e-020
-14.7 -1.2 4.31148e-020
-14.7 -0.9 5.84175e-020
-14.7 -0.6 7.73906e-020
-14.7 -0.3 1.00245e-019
-14.7 1.29896e-014 1.26959e-019
-14.7 0.3 1.57215e-019
-14.7 0.6 1.9035e-019
-14.7 0.9 2.25341e-019
-14.7 1.2 2.60829e-019
-14.7 1.5 2.95189e-019
-14.7 1.8 3.26642e-019
-14.7 2.1 3.53405e-019
-14.7 2.4 3.73854e-019
-14.7 2.7 3.86687e-019
-14.7 3 3.91062e-019
-14.7 3.3 3.86687e-019
-14.7 3.6 3.73854e-019
-14.7 3.9 3.53405e-019
-14.7 4.2 3.26642e-019
-14.7 4.5 2.95189e-019
-14.7 4.8 2.60829e-019
-14.7 5.1 2.25341e-019
-14.7 5.4 1.9035e-019
-14.7 5.7 1.57215e-019
-14.7 6 1.26959e-019
-14.7 6.3 1.00245e-019
-14.7 6.6 7.73906e-020
-14.7 6.9 5.84175e-020
-14.7 7.2 4.31148e-020
-14.7 7.5 3.11127e-020
-14.7 7.8 2.19522e-020
-14.7 8.1 1.51442e-020
-14.7 8.4 1.02151e-020
-14.7 8.7 6.73701e-021
-14.7 9 4.3443e-021
-14.7 9.3 2.73906e-021
-14.7 9.6 1.68854e-021
-14.7 9.9 1.01777e-021
-14.7 10.2 5.99815e-022
-14.7 10.5 3.45631e-022
-14.7 10.8 1.94731e-022
-14.7 11.1 1.07272e-022
-14.7 11.4 5.77787e-023
-14.7 11.7 3.04282e-023
-14.7 12 1.5668e-023
-14.7 12.3 7.88822e-024
-14.7 12.6 3.88305e-024
-14.7 12.9 1.86894e-024
-14.7 13.2 8.7952e-025
-14.7 13.5 4.04692e-025
-14.7 13.8 1.82067e-025
-14.7 14.1 8.0088e-026
-14.7 14.4 3.44454e-026
-14.7 14.7 1.44852e-026
-14.7 15 5.95586e-027
-14.4 -15 3.75802e-036
-14.4 -14.7 1.43341e-035
-14.4 -14.4 5.34578e-035
-14.4 -14.1 1.9493e-034
-14.4 -13.8 6.94986e-034
-14.4 -13.5 2.42271e-033
-14.4 -13.2 8.25762e-033
-14.4 -12.9 2.75193e-032
-14.4 -12.6 8.967e-032
-14.4 -12.3 2.85684e-031
-14.4 -12 8.89925e-031
-14.4 -11.7 2.7105e-030
-14.4 -11.4 8.07184e-030
-14.4 -11.1 2.35031e-029
-14.4 -10.8 6.69122e-029
-14.4 -10.5 1.86258e-028
-14.4 -10.2 5.06934e-028
-14.4 -9.9 1.34902e-027
-14.4 -9.6 3.51004e-027
-14.4 -9.3 8.92964e-027
-14.4 -9 2.22119e-026
-14.4 -8.7 5.40212e-026
-14.4 -8.4 1.28461e-025
-14.4 -8.1 2.98681e-025
-14.4 -7.8 6.79003e-025
-14.4 -7.5 1.50926e-024
-14.4 -7.2 3.28009e-024
-14.4 -6.9 6.97004e-024
-14.4 -6.6 1.44815e-023
-14.4 -6.3 2.94184e-023
-14.4 -6 5.84324e-023
-14.4 -5.7 1.13479e-022
-14.4 -5.4 2.15481e-022
-14.4 -5.1 4.00063e-022
-14.4 -4.8 7.26233e-022
-14.4 -4.5 1.289e-021
-14.4 -4.2 2.23695e-021
-14.4 -3.9 3.79569e-021
-14.4 -3.6 6.29727e-021
-14.4 -3.3 1.02151e-020
-14.4 -3 1.62017e-020
-14.4 -2.7 2.51251e-020
-14.4 -2.4 3.80962e-020
-14.4 -2.1 5.64788e-020
-14.4 -1.8 8.18686e-020
-14.4 -1.5 1.16032e-019
-14.4 -1.2 1.60793e-019
-14.4 -0.9 2.17863e-019
-14.4 -0.6 2.88621e-019
-14.4 -0.3 3.73854e-019
-14.4 1.29896e-014 4.73483e-019
-14.4 0.3 5.8632e-019
-14.4 0.6 7.09894e-019
-14.4 0.9 8.4039e-019
-14.4 1.2 9.72739e-019
-14.4 1.5 1.10088e-018
-14.4 1.8 1.21818e-018
-14.4 2.1 1.31799e-018
-14.4 2.4 1.39426e-018
-14.4 2.7 1.44211e-018
-14.4 3 1.45843e-018
-14.4 3.3 1.44211e-018
-14.4 3.6 1.39426e-018
-14.4 3.9 1.31799e-018
-14.4 4.2 1.21818e-018
-14.4 4.5 1.10088e-018
-14.4 4.8 9.72739e-019
-14.4 5.1 8.4039e-019
-14.4 5.4 7.09894e-019
-14.4 5.7 5.8632e-019
-14.4 6 4.73483e-019
-14.4 6.3 3.73854e-019
-14.4 6.6 2.88621e-019
-14.4 6.9 2.17863e-019
-14.4 7.2 1.60793e-019
-14.4 7.5 1.16032e-019
-14.4 7.8 8.18686e-020
-14.4 8.1 5.64788e-020
-14.4 8.4 3.80962e-020
-14.4 8.7 2.51251e-020
-14.4 9 1.62017e-020
-14.4 9.3 1.02151e-020
-14.4 9.6 6.29727e-021
-14.4 9.9 3.79569e-021
-14.4 10.2 2.23695e-021
-14.4 10.5 1.289e-021
-14.4 10.8 7.26233e-022
-14.4 11.1 4.00063e-022
-14.4 11.4 2.15481e-022
-14.4 11.7 1.13479e-022
-14.4 12 5.84324e-023
-14.4 12.3 2.94184e-023
-14.4 12.6 1.44815e-023
-14.4 12.9 6.97004e-024
-14.4 13.2 3.28009e-024
-14.4 13.5 1.50926e-024
-14.4 13.8 6.79003e-025
-14.4 14.1 2.98681e-025
-14.4 14.4 1.28461e-025
-14.4 14.7 5.40212e-026
-14.4 15 2.22119e-026
-14.1 -15 1.37034e-035
-14.1 -14.7 5.22684e-035
-14.1 -14.4 1.9493e-034
-14.1 -14.1 7.10801e-034
-14.1 -13.8 2.53422e-033
-14.1 -13.5 8.83425e-033
-14.1 -13.2 3.01109e-032
-14.1 -12.9 1.00347e-031
-14.1 -12.6 3.26976e-031
-14.1 -12.3 1.04173e-030
-14.1 -12 3.24505e-030
-14.1 -11.7 9.88364e-030
-14.1 -11.4 2.94334e-029
-14.1 -11.1 8.57024e-029
-14.1 -10.8 2.43991e-028
-14.1 -10.5 6.79177e-028
-14.1 -10.2 1.8485e-027
-14.1 -9.9 4.9191e-027
-14.1 -9.6 1.27991e-026
-14.1 -9.3 3.25614e-026
-14.1 -9 8.09941e-026
-14.1 -8.7 1.96985e-025
-14.1 -8.4 4.68425e-025
-14.1 -8.1 1.08912e-024
-14.1 -7.8 2.47594e-024
-14.1 -7.5 5.50343e-024
-14.1 -7.2 1.19606e-023
-14.1 -6.9 2.54158e-023
-14.1 -6.6 5.28058e-023
-14.1 -6.3 1.07272e-022
-14.1 -6 2.1307e-022
-14.1 -5.7 4.13795e-022
-14.1 -5.4 7.85736e-022
-14.1 -5.1 1.4588e-021
-14.1 -4.8 2.64816e-021
-14.1 -4.5 4.70025e-021
-14.1 -4.2 8.15691e-021
-14.1 -3.9 1.38407e-020
-14.1 -3.6 2.29626e-020
-14.1 -3.3 3.72486e-020
-14.1 -3 5.90784e-020
-14.1 -2.7 9.16169e-020
-14.1 -2.4 1.38915e-019
-14.1 -2.1 2.05946e-019
-14.1 -1.8 2.98529e-019
-14.1 -1.5 4.23103e-019
-14.1 -1.2 5.8632e-019
-14.1 -0.9 7.94423e-019
-14.1 -0.6 1.05244e-018
-14.1 -0.3 1.36323e-018
-14.1 1.29896e-014 1.72652e-018
-14.1 0.3 2.13798e-018
-14.1 0.6 2.58858e-018
-14.1 0.9 3.06443e-018
-14.1 1.2 3.54703e-018
-14.1 1.5 4.01429e-018
-14.1 1.8 4.44202e-018
-14.1 2.1 4.80598e-018
-14.1 2.4 5.08406e-018
-14.1 2.7 5.25858e-018
-14.1 3 5.31807e-018
-14.1 3.3 5.25858e-018
-14.1 3.6 5.08406e-018
-14.1 3.9 4.80598e-018
-14.1 4.2 4.44202e-018
-14.1 4.5 4.01429e-018
-14.1 4.8 3.54703e-018
-14.1 5.1 3.06443e-018
-14.1 5.4 2.58858e-018
-14.1 5.7 2.13798e-018
-14.1 6 1.72652e-018
-14.1 6.3 1.36323e-018
-14.1 6.6 1.05244e-018
-14.1 6.9 7.94423e-019
-14.1 7.2 5.8632e-019
-14.1 7.5 4.23103e-019
-14.1 7.8 2.98529e-019
-14.1 8.1 2.05946e-019
-14.1 8.4 1.38915e-019
-14.1 8.7 9.16169e-020
-14.1 9 5.90784e-020
-14.1 9.3 3.72486e-020
-14.1 9.6 2.29626e-020
-14.1 9.9 1.38407e-020
-14.1 10.2 8.15691e-021
-14.1 10.5 4.70025e-021
-14.1 10.8 2.64816e-021
-14.1 11.1 1.4588e-021
-14.1 11.4 7.85736e-022
-14.1 11.7 4.13795e-022
-14.1 12 2.1307e-022
-14.1 12.3 1.07272e-022
-14.1 12.6 5.28058e-023
-14.1 12.9 2.54158e-023
-14.1 13.2 1.19606e-023
-14.1 13.5 5.50343e-024
-14.1 13.8 2.47594e-024
-14.1 14.1 1.08912e-024
-14.1 14.4 4.68425e-025
-14.1 14.7 1.96985e-025
-14.1 15 8.09941e-026
-13.8 -15 4.88567e-035
-13.8 -14.7 1.86353e-034
-13.8 -14.4 6.94986e-034
-13.8 -14.1 2.53422e-033
-13.8 -13.8 9.03528e-033
-13.8 -13.5 3.14968e-032
-13.8 -13.2 1.07355e-031
-13.8 -12.9 3.57769e-031
-13.8 -12.6 1.16577e-030
-13.8 -12.3 3.71408e-030
-13.8 -12 1.15696e-029
-13.8 -11.7 3.52382e-029
-13.8 -11.4 1.04939e-028
-13.8 -11.1 3.05555e-028
-13.8 -10.8 8.69903e-028
-13.8 -10.5 2.42147e-027
-13.8 -10.2 6.59048e-027
-13.8 -9.9 1.75381e-026
-13.8 -9.6 4.56328e-026
-13.8 -9.3 1.16091e-025
-13.8 -9 2.88769e-025
-13.8 -8.7 7.02311e-025
-13.8 -8.4 1.67008e-024
-13.8 -8.1 3.88305e-024
-13.8 -7.8 8.82749e-024
-13.8 -7.5 1.96214e-023
-13.8 -7.2 4.26433e-023
-13.8 -6.9 9.06151e-023
-13.8 -6.6 1.88269e-022
-13.8 -6.3 3.82459e-022
-13.8 -6 7.5966e-022
-13.8 -5.7 1.47531e-021
-13.8 -5.4 2.80139e-021
-13.8 -5.1 5.20108e-021
-13.8 -4.8 9.44151e-021
-13.8 -4.5 1.67578e-020
-13.8 -4.2 2.90819e-020
-13.8 -3.9 4.93464e-020
-13.8 -3.6 8.18686e-020
-13.8 -3.3 1.32803e-019
-13.8 -3 2.10633e-019
-13.8 -2.7 3.26642e-019
-13.8 -2.4 4.95276e-019
-13.8 -2.1 7.34262e-019
-13.8 -1.8 1.06435e-018
-13.8 -1.5 1.50849e-018
-13.8 -1.2 2.09041e-018
-13.8 -0.9 2.83236e-018
-13.8 -0.6 3.75227e-018
-13.8 -0.3 4.86035e-018
-13.8 1.29896e-014 6.15559e-018
-13.8 0.3 7.62254e-018
-13.8 0.6 9.22909e-018
-13.8 0.9 1.09256e-017
-13.8 1.2 1.26462e-017
-13.8 1.5 1.43122e-017
-13.8 1.8 1.58372e-017
-13.8 2.1 1.71348e-017
-13.8 2.4 1.81262e-017
-13.8 2.7 1.87484e-017
-13.8 3 1.89605e-017
-13.8 3.3 1.87484e-017
-13.8 3.6 1.81262e-017
-13.8 3.9 1.71348e-017
-13.8 4.2 1.58372e-017
-13.8 4.5 1.43122e-017
-13.8 4.8 1.26462e-017
-13.8 5.1 1.09256e-017
-13.8 5.4 9.22909e-018
-13.8 5.7 7.62254e-018
-13.8 6 6.15559e-018
-13.8 6.3 4.86035e-018
-13.8 6.6 3.75227e-018
-13.8 6.9 2.83236e-018
-13.8 7.2 2.09041e-018
-13.8 7.5 1.50849e-018
-13.8 7.8 1.06435e-018
-13.8 8.1 7.34262e-019
-13.8 8.4 4.95276e-019
-13.8 8.7 3.26642e-019
-13.8 9 2.10633e-019
-13.8 9.3 1.32803e-019
-13.8 9.6 8.18686e-020
-13.8 9.9 4.93464e-020
-13.8 10.2 2.90819e-020
-13.8 10.5 1.67578e-020
-13.8 10.8 9.44151e-021
-13.8 11.1 5.20108e-021
-13.8 11.4 2.80139e-021
-13.8 11.7 1.47531e-021
-13.8 12 7.5966e-022
-13.8 12.3 3.82459e-022
-13.8 12.6 1.88269e-022
-13.8 12.9 9.06151e-023
-13.8 13.2 4.26433e-023
-13.8 13.5 1.96214e-023
-13.8 13.8 8.82749e-024
-13.8 14.1 3.88305e-024
-13.8 14.4 1.67008e-024
-13.8 14.7 7.02311e-025
-13.8 15 2.88769e-025
-13.5 -15 1.70314e-034
-13.5 -14.7 6.49623e-034
-13.5 -14.4 2.42271e-033
-13.5 -14.1 8.83425e-033
-13.5 -13.8 3.14968e-032
-13.5 -13.5 1.09797e-031
-13.5 -13.2 3.74236e-031
-13.5 -12.9 1.24718e-030
-13.5 -12.6 4.06385e-030
-13.5 -12.3 1.29472e-029
-13.5 -12 4.03314e-029
-13.5 -11.7 1.2284e-028
-13.5 -11.4 3.65816e-028
-13.5 -11.1 1.06516e-027
-13.5 -10.8 3.03247e-027
-13.5 -10.5 8.44121e-027
-13.5 -10.2 2.29743e-026
-13.5 -9.9 6.11375e-026
-13.5 -9.6 1.59075e-025
-13.5 -9.3 4.04692e-025
-13.5 -9 1.00664e-024
-13.5 -8.7 2.44824e-024
-13.5 -8.4 5.82187e-024
-13.5 -8.1 1.35362e-023
-13.5 -7.8 3.07725e-023
-13.5 -7.5 6.83999e-023
-13.5 -7.2 1.48654e-022
-13.5 -6.9 3.15883e-022
-13.5 -6.6 6.56302e-022
-13.5 -6.3 1.33324e-021
-13.5 -6 2.64816e-021
-13.5 -5.7 5.14289e-021
-13.5 -5.4 9.7656e-021
-13.5 -5.1 1.81309e-020
-13.5 -4.8 3.29129e-020
-13.5 -4.5 5.84175e-020
-13.5 -4.2 1.01379e-019
-13.5 -3.9 1.72021e-019
-13.5 -3.6 2.85393e-019
-13.5 -3.3 4.62948e-019
-13.5 -3 7.34262e-019
-13.5 -2.7 1.13867e-018
-13.5 -2.4 1.72652e-018
-13.5 -2.1 2.55962e-018
-13.5 -1.8 3.71029e-018
-13.5 -1.5 5.25858e-018
-13.5 -1.2 7.28713e-018
-13.5 -0.9 9.87356e-018
-13.5 -0.6 1.30803e-017
-13.5 -0.3 1.69431e-017
-13.5 1.29896e-014 2.14583e-017
-13.5 0.3 2.65721e-017
-13.5 0.6 3.21724e-017
-13.5 0.9 3.80865e-017
-13.5 1.2 4.40846e-017
-13.5 1.5 4.9892e-017
-13.5 1.8 5.52081e-017
-13.5 2.1 5.97315e-017
-13.5 2.4 6.31877e-017
-13.5 2.7 6.53567e-017
-13.5 3 6.60961e-017
-13.5 3.3 6.53567e-017
-13.5 3.6 6.31877e-017
-13.5 3.9 5.97315e-017
-13.5 4.2 5.52081e-017
-13.5 4.5 4.9892e-017
-13.5 4.8 4.40846e-017
-13.5 5.1 3.80865e-017
-13.5 5.4 3.21724e-017
-13.5 5.7 2.65721e-017
-13.5 6 2.14583e-017
-13.5 6.3 1.69431e-017
-13.5 6.6 1.30803e-017
-13.5 6.9 9.87356e-018
-13.5 7.2 7.28713e-018
-13.5 7.5 5.25858e-018
-13.5 7.8 3.71029e-018
-13.5 8.1 2.55962e-018
-13.5 8.4 1.72652e-018
-13.5 8.7 1.13867e-018
-13.5 9 7.34262e-019
-13.5 9.3 4.62948e-019
-13.5 9.6 2.85393e-019
-13.5 9.9 1.72021e-019
-13.5 10.2 1.01379e-019
-13.5 10.5 5.84175e-020
-13.5 10.8 3.29129e-020
-13.5 11.1 1.81309e-020
-13.5 11.4 9.7656e-021
-13.5 11.7 5.14289e-021
-13.5 12 2.64816e-021
-13.5 12.3 1.33324e-021
-13.5 12.6 6.56302e-022
-13.5 12.9 3.15883e-022
-13.5 13.2 1.48654e-022
-13.5 13.5 6.83999e-023
-13.5 13.8 3.07725e-023
-13.5 14.1 1.35362e-023
-13.5 14.4 5.82187e-024
-13.5 14.7 2.44824e-024
-13.5 15 1.00664e-024
-13.2 -15 5.80501e-034
-13.2 -14.7 2.21419e-033
-13.2 -14.4 8.25762e-033
-13.2 -14.1 3.01109e-032
-13.2 -13.8 1.07355e-031
-13.2 -13.5 3.74236e-031
-13.2 -13.2 1.27555e-030
-13.2 -12.9 4.2509e-030
-13.2 -12.6 1.38513e-029
-13.2 -12.3 4.41296e-029
-13.2 -12 1.37467e-028
-13.2 -11.7 4.1869e-028
-13.2 -11.4 1.24686e-027
-13.2 -11.1 3.63052e-027
-13.2 -10.8 1.03359e-026
-13.2 -10.5 2.87712e-026
-13.2 -10.2 7.83061e-026
-13.2 -9.9 2.08383e-025
-13.2 -9.6 5.42195e-025
-13.2 -9.3 1.37936e-024
-13.2 -9 3.43107e-024
-13.2 -8.7 8.34465e-024
-13.2 -8.4 1.98434e-023
-13.2 -8.1 4.61373e-023
-13.2 -7.8 1.04886e-022
-13.2 -7.5 2.33136e-022
-13.2 -7.2 5.06676e-022
-13.2 -6.9 1.07666e-021
-13.2 -6.6 2.23695e-021
-13.2 -6.3 4.54426e-021
-13.2 -6 9.02606e-021
-13.2 -5.7 1.75292e-020
-13.2 -5.4 3.32853e-020
-13.2 -5.1 6.17977e-020
-13.2 -4.8 1.12181e-019
-13.2 -4.5 1.99112e-019
-13.2 -4.2 3.45542e-019
-13.2 -3.9 5.8632e-019
-13.2 -3.6 9.72739e-019
-13.2 -3.3 1.57792e-018
-13.2 -3 2.50268e-018
-13.2 -2.7 3.88107e-018
-13.2 -2.4 5.88473e-018
-13.2 -2.1 8.72428e-018
-13.2 -1.8 1.26462e-017
-13.2 -1.5 1.79235e-017
-13.2 -1.2 2.48376e-017
-13.2 -0.9 3.36533e-017
-13.2 -0.6 4.45833e-017
-13.2 -0.3 5.77492e-017
-13.2 1.29896e-014 7.31389e-017
-13.2 0.3 9.05688e-017
-13.2 0.6 1.09657e-016
-13.2 0.9 1.29815e-016
-13.2 1.2 1.50259e-016
-13.2 1.5 1.70053e-016
-13.2 1.8 1.88173e-016
-13.2 2.1 2.0359e-016
-13.2 2.4 2.15371e-016
-13.2 2.7 2.22763e-016
-13.2 3 2.25284e-016
-13.2 3.3 2.22763e-016
-13.2 3.6 2.15371e-016
-13.2 3.9 2.0359e-016
-13.2 4.2 1.88173e-016
-13.2 4.5 1.70053e-016
-13.2 4.8 1.50259e-016
-13.2 5.1 1.29815e-016
-13.2 5.4 1.09657e-016
-13.2 5.7 9.05688e-017
-13.2 6 7.31389e-017
-13.2 6.3 5.77492e-017
-13.2 6.6 4.45833e-017
-13.2 6.9 3.36533e-017
-13.2 7.2 2.48376e-017
-13.2 7.5 1.79235e-017
-13.2 7.8 1.26462e-017
-13.2 8.1 8.72428e-018
-13.2 8.4 5.88473e-018
-13.2 8.7 3.88107e-018
-13.2 9 2.50268e-018
-13.2 9.3 1.57792e-018
-13.2 9.6 9.72739e-019
-13.2 9.9 5.8632e-019
-13.2 10.2 3.45542e-019
-13.2 10.5 1.99112e-019
-13.2 10.8 1.12181e-019
-13.2 11.1 6.17977e-020
-13.2 11.4 3.32853e-020
-13.2 11.7 1.75292e-020
-13.2 12 9.02606e-021
-13.2 12.3 4.54426e-021
-13.2 12.6 2.23695e-021
-13.2 12.9 1.07666e-021
-13.2 13.2 5.06676e-022
-13.2 13.5 2.33136e-022
-13.2 13.8 1.04886e-022
-13.2 14.1 4.61373e-023
-13.2 14.4 1.98434e-023
-13.2 14.7 8.34465e-024
-13.2 15 3.43107e-024
-12.9 -15 1.93457e-033
-12.9 -14.7 7.37899e-033
-12.9 -14.4 2.75193e-032
-12.9 -14.1 1.00347e-031
-12.9 -13.8 3.57769e-031
-12.9 -13.5 1.24718e-030
-12.9 -13.2 4.2509e-030
-12.9 -12.9 1.41665e-029
-12.9 -12.6 4.61608e-029
-12.9 -12.3 1.47066e-028
-12.9 -12 4.5812e-028
-12.9 -11.7 1.39532e-027
-12.9 -11.4 4.15526e-027
-12.9 -11.1 1.2099e-026
-12.9 -10.8 3.44454e-026
-12.9 -10.5 9.58827e-026
-12.9 -10.2 2.60962e-025
-12.9 -9.9 6.94454e-025
-12.9 -9.6 1.80691e-024
-12.9 -9.3 4.59685e-024
-12.9 -9 1.14343e-023
-12.9 -8.7 2.78093e-023
-12.9 -8.4 6.61299e-023
-12.9 -8.1 1.53757e-022
-12.9 -7.8 3.49541e-022
-12.9 -7.5 7.76946e-022
-12.9 -7.2 1.68854e-021
-12.9 -6.9 3.58807e-021
-12.9 -6.6 7.45486e-021
-12.9 -6.3 1.51442e-020
-12.9 -6 3.00802e-020
-12.9 -5.7 5.84175e-020
-12.9 -5.4 1.10926e-019
-12.9 -5.1 2.05946e-019
-12.9 -4.8 3.73854e-019
-12.9 -4.5 6.63558e-019
-12.9 -4.2 1.15155e-018
-12.9 -3.9 1.95396e-018
-12.9 -3.6 3.24174e-018
-12.9 -3.3 5.25858e-018
-12.9 -3 8.34039e-018
-12.9 -2.7 1.2934e-017
-12.9 -2.4 1.96114e-017
-12.9 -2.1 2.90745e-017
-12.9 -1.8 4.21448e-017
-12.9 -1.5 5.97315e-017
-12.9 -1.2 8.27737e-017
-12.9 -0.9 1.12153e-016
-12.9 -0.6 1.48578e-016
-12.9 -0.3 1.92455e-016
-12.9 1.29896e-014 2.43742e-016
-12.9 0.3 3.01829e-016
-12.9 0.6 3.65443e-016
-12.9 0.9 4.3262e-016
-12.9 1.2 5.00752e-016
-12.9 1.5 5.66717e-016
-12.9 1.8 6.27103e-016
-12.9 2.1 6.78484e-016
-12.9 2.4 7.17742e-016
-12.9 2.7 7.42379e-016
-12.9 3 7.50778e-016
-12.9 3.3 7.42379e-016
-12.9 3.6 7.17742e-016
-12.9 3.9 6.78484e-016
-12.9 4.2 6.27103e-016
-12.9 4.5 5.66717e-016
-12.9 4.8 5.00752e-016
-12.9 5.1 4.3262e-016
-12.9 5.4 3.65443e-016
-12.9 5.7 3.01829e-016
-12.9 6 2.43742e-016
-12.9 6.3 1.92455e-016
-12.9 6.6 1.48578e-016
-12.9 6.9 1.12153e-016
-12.9 7.2 8.27737e-017
-12.9 7.5 5.97315e-017
-12.9 7.8 4.21448e-017
-12.9 8.1 2.90745e-017
-12.9 8.4 1.96114e-017
-12.9 8.7 1.2934e-017
-12.9 9 8.34039e-018
-12.9 9.3 5.25858e-018
-12.9 9.6 3.24174e-018
-12.9 9.9 1.95396e-018
-12.9 10.2 1.15155e-018
-12.9 10.5 6.63558e-019
-12.9 10.8 3.73854e-019
-12.9 11.1 2.05946e-019
-12.9 11.4 1.10926e-019
-12.9 11.7 5.84175e-020
-12.9 12 3.00802e-020
-12.9 12.3 1.51442e-020
-12.9 12.6 7.45486e-021
-12.9 12.9 3.58807e-021
-12.9 13.2 1.68854e-021
-12.9 13.5 7.76946e-022
-12.9 13.8 3.49541e-022
-12.9 14.1 1.53757e-022
-12.9 14.4 6.61299e-023
-12.9 14.7 2.78093e-023
-12.9 15 1.14343e-023
-12.6 -15 6.3037e-033
-12.6 -14.7 2.4044e-032
-12.6 -14.4 8.967e-032
-12.6 -14.1 3.26976e-031
